X,V1,V2,V3,V4,V5,V6,V7,V8,Crop
1934,0.073480003,0.060400002,0.05742,0.041099999,0.21424,0.00082,0.108599998,0.052999999,Winter Wheat
1935,0.077610001,0.06501,0.064550001,0.04635,0.237680003,0.00089,0.140770003,0.071930002,Corn
1942,0.072839998,0.059459999,0.049419999,0.038279999,0.195480004,0.00082,0.104879998,0.053119998,Corn
1943,0.081320003,0.07096,0.071060002,0.063519999,0.18592,0.00088,0.155599996,0.097060002,Winter Wheat
1946,0.072420001,0.05892,0.051600002,0.03748,0.218960002,0.00086,0.102820002,0.048900001,Corn
1948,0.07164,0.057739999,0.049450001,0.035359999,0.219920002,0.00074,0.099909998,0.047300002,Corn
1949,0.070979998,0.056540001,0.04603,0.03117,0.222739995,0.00082,0.092080001,0.04122,Corn
1951,0.071939997,0.057580002,0.050439999,0.03314,0.267439991,0.00068,0.097199999,0.041000001,Corn
1952,0.082220003,0.072219998,0.069499999,0.068340003,0.156680003,0.00092,0.158240005,0.103639998,Winter Wheat
1953,0.071589999,0.057710001,0.05026,0.034289999,0.233630002,0.00081,0.095310003,0.043299999,Corn
1957,0.080229998,0.069080003,0.062420001,0.063409999,0.150649995,0.00081,0.159630001,0.110829998,Winter Wheat
1958,0.074240003,0.060180001,0.05566,0.03497,0.218589999,0.00078,0.11775,0.05796,Winter Wheat
1959,0.072420001,0.05899,0.05353,0.035929998,0.249750003,0.00085,0.102309998,0.04542,Corn
1961,0.073820002,0.05955,0.054130001,0.0328,0.231469996,0.00086,0.112289999,0.052280001,Winter Wheat
1962,0.073059998,0.059519999,0.05418,0.03596,0.253399998,0.00088,0.113779999,0.0517,Corn
1963,0.071770001,0.05779,0.05192,0.0328,0.258449987,0.00078,0.098049998,0.041930001,Corn
1964,0.073939998,0.05938,0.052680001,0.03138,0.251560003,0.00082,0.111279998,0.049860001,Winter Wheat
1965,0.073939998,0.0594,0.05531,0.03112,0.275259987,0.00084,0.105279997,0.046209998,Winter Wheat
1966,0.072149999,0.05869,0.05751,0.03717,0.231530003,0.00073,0.097589999,0.04424,Corn
1967,0.073179998,0.0602,0.052680001,0.041889999,0.192140006,0.00087,0.11073,0.058110001,Corn
1968,0.074139997,0.062100001,0.05604,0.0469,0.191440001,0.00078,0.119060002,0.063900001,Corn
1970,0.076639999,0.063930001,0.05611,0.047220001,0.171410002,0.00092,0.137560003,0.078540001,Winter Wheat
1971,0.07536,0.06425,0.05707,0.056290001,0.142870001,0.00084,0.132209994,0.08374,Winter Wheat
1972,0.072939999,0.059900001,0.052919999,0.040759999,0.210079998,0.00084,0.108800001,0.055,Corn
1973,0.071999997,0.058540002,0.05212,0.037799999,0.221699998,0.00084,0.100539997,0.048020002,Corn
1975,0.072829999,0.059700001,0.05311,0.039240001,0.207880005,0.00073,0.104969997,0.053400001,Winter Wheat
1976,0.074340001,0.061560001,0.057780001,0.045219999,0.177139997,0.00084,0.122340001,0.068300001,Corn
1980,0.071790002,0.057840001,0.051660001,0.033119999,0.262470007,0.00088,0.097800002,0.0416,Corn
1982,0.08089,0.069139998,0.062280001,0.059050001,0.135200001,0.00086,0.133369997,0.092879999,Corn
1985,0.072779998,0.058699999,0.053619999,0.033440001,0.269980013,0.00088,0.114579998,0.051479999,Corn
1987,0.07319,0.06005,0.054500001,0.039310001,0.22253,0.00077,0.10557,0.05002,Corn
1988,0.072309997,0.058839999,0.053929999,0.039070001,0.198600002,0.00083,0.099020001,0.04761,Corn
1989,0.074220002,0.061859999,0.057560001,0.049740002,0.167539999,0.00092,0.119199999,0.067680001,Corn
1997,0.073169999,0.06002,0.05259,0.039969999,0.224610001,0.00079,0.10994,0.054339999,Corn
2001,0.079070002,0.067109998,0.06232,0.05572,0.188190006,0.00084,0.148610003,0.091419999,Winter Wheat
2002,0.081640001,0.071630001,0.069179997,0.070579998,0.139210001,0.00096,0.164470002,0.113230001,Winter Wheat
2003,0.072219998,0.05893,0.051899999,0.039109999,0.211229995,0.00081,0.102460001,0.04975,Corn
2007,0.072839998,0.059360001,0.058359999,0.037379999,0.25248,0.00078,0.102799997,0.045200001,Corn
2009,0.07167,0.05804,0.049660001,0.03545,0.21954,0.00078,0.100090001,0.04724,Corn
2010,0.072980002,0.059640002,0.057119999,0.037239999,0.252979994,0.00082,0.102499999,0.044799998,Corn
2011,0.073739998,0.059840001,0.053780001,0.036680002,0.220880002,0.00092,0.13854,0.06944,Winter Wheat
2012,0.079520002,0.068499997,0.068640001,0.061700001,0.168880001,0.0009,0.14474,0.088760003,Winter Wheat
2015,0.073919997,0.060460001,0.056359999,0.04222,0.204040006,0.0013,0.109080002,0.057259999,Corn
2016,0.07502,0.063079998,0.0524,0.05054,0.123300001,0.00076,0.122579999,0.077699997,Corn
2019,0.07141,0.05769,0.050520001,0.034229999,0.225330003,0.00086,0.09533,0.04328,Corn
2024,0.073080003,0.059739999,0.054669999,0.038149999,0.218720004,0.0008,0.101149999,0.047190001,Corn
2025,0.07511,0.063840002,0.05404,0.05291,0.129990004,0.00074,0.123709999,0.077570003,Corn
2026,0.072659999,0.059560001,0.053879999,0.04298,0.187140003,0.00076,0.107900001,0.055980001,Corn
2027,0.071840003,0.05816,0.052359998,0.03404,0.240659997,0.0009,0.095200002,0.041700002,Corn
2028,0.071709998,0.057010001,0.049310001,0.03032,0.205669999,0.00084,0.125830002,0.058800001,Winter Wheat
2033,0.074440002,0.061960001,0.05394,0.045329999,0.175970003,0.00086,0.11778,0.06546,Corn
2034,0.073710002,0.060839999,0.05824,0.04112,0.221210003,0.00086,0.1074,0.051859999,Corn
2035,0.072149999,0.05696,0.052789999,0.02682,0.361489996,0.00082,0.13335,0.055269999,Winter Wheat
2036,0.072740003,0.05914,0.0539,0.034699999,0.271479994,0.00082,0.104780003,0.044360001,Corn
2037,0.072500002,0.057710001,0.05501,0.02956,0.334579989,0.00096,0.129090004,0.055569999,Winter Wheat
2038,0.072580002,0.059010001,0.05734,0.036869999,0.248969994,0.00086,0.10218,0.04458,Corn
2040,0.07302,0.05944,0.054119999,0.037690001,0.226690002,0.00089,0.101909999,0.047190001,Corn
2041,0.072039999,0.057459999,0.050859999,0.03098,0.211759999,0.00082,0.125799999,0.058419999,Winter Wheat
2042,0.081439998,0.070939999,0.065329999,0.06811,0.137829997,0.00093,0.163990006,0.11197,Winter Wheat
2043,0.072159998,0.057519998,0.054299999,0.029440001,0.307740003,0.00088,0.135179996,0.059319999,Winter Wheat
2045,0.072450001,0.057469999,0.05291,0.02795,0.341560006,0.00094,0.131679997,0.055890001,Winter Wheat
2046,0.072180003,0.05844,0.054169999,0.036040001,0.238949999,0.00089,0.097489998,0.04311,Corn
2047,0.078219999,0.066410001,0.06065,0.055639999,0.169649996,0.00094,0.154859997,0.091479998,Winter Wheat
2050,0.072640002,0.059239998,0.05514,0.037280001,0.238100007,0.0008,0.103399999,0.04628,Corn
2052,0.077140003,0.065159999,0.054760002,0.059220001,0.103799999,0.00084,0.122699998,0.086800002,Corn
2054,0.072059996,0.058419999,0.05178,0.036800001,0.213960007,0.00084,0.098619998,0.047600001,Corn
2055,0.072499998,0.057300001,0.05314,0.027100001,0.362800002,0.00082,0.133100003,0.055399999,Winter Wheat
2056,0.073239997,0.058940001,0.055380002,0.031879999,0.279799998,0.00086,0.140239999,0.063040003,Winter Wheat
2057,0.072520003,0.05762,0.054219998,0.0296,0.310900003,0.00086,0.132479995,0.059,Winter Wheat
2059,0.072279997,0.057319999,0.051759999,0.029279999,0.26098001,0.00092,0.130659997,0.058619998,Winter Wheat
2060,0.072580002,0.05768,0.054699998,0.02822,0.326660007,0.00094,0.138139993,0.05872,Winter Wheat
2061,0.073929999,0.061489999,0.062750001,0.04583,0.210659996,0.00081,0.108410001,0.052380001,Corn
2062,0.078680001,0.068039998,0.05878,0.064479999,0.112620004,0.00092,0.167019993,0.106320001,Winter Wheat
2065,0.071719997,0.057580002,0.049539998,0.031500001,0.279000014,0.00084,0.094980001,0.039280001,Corn
2067,0.079680003,0.0691,0.05982,0.066760004,0.114500001,0.00092,0.171240002,0.110440001,Winter Wheat
2069,0.078560002,0.06794,0.058350001,0.063580003,0.108170003,0.00092,0.174010001,0.12029,Winter Wheat
2070,0.072860003,0.058219999,0.054740001,0.029899999,0.342599988,0.00092,0.1329,0.058200002,Winter Wheat
2073,0.071719997,0.057500001,0.0495,0.031500001,0.283439994,0.00084,0.096299998,0.039760001,Corn
2074,0.073210001,0.06058,0.0527,0.04149,0.19404,0.00082,0.11008,0.05652,Corn
2076,0.0726,0.057780001,0.053710001,0.03011,0.288979992,0.00091,0.132350005,0.05828,Winter Wheat
2079,0.076719999,0.063479997,0.060199998,0.0436,0.25406,0.00086,0.139359996,0.075319998,Winter Wheat
2081,0.072800003,0.058419999,0.054880001,0.031660002,0.272740006,0.00092,0.130940005,0.05954,Winter Wheat
2084,0.086039998,0.077029999,0.07268,0.077640001,0.141049996,0.00085,0.16071,0.119550001,Winter Wheat
2085,0.073289998,0.05927,0.05514,0.034880001,0.248710006,0.00089,0.13809,0.065400001,Winter Wheat
2086,0.07189,0.05796,0.051859999,0.034290001,0.240489997,0.00073,0.098729998,0.043820001,Corn
2087,0.07288,0.059739999,0.056639999,0.03988,0.238759995,0.00078,0.10768,0.049079999,Corn
2088,0.082099997,0.072020002,0.06346,0.0678,0.123719998,0.00094,0.158580005,0.116760001,Winter Wheat
2090,0.073420003,0.060479999,0.0603,0.042259999,0.213520005,0.00086,0.106919996,0.051580001,Corn
2091,0.073919997,0.061379999,0.054839998,0.04778,0.175260007,0.00094,0.1184,0.065499999,Corn
2092,0.073420003,0.06098,0.054159999,0.048020002,0.155599996,0.00082,0.114780001,0.065820001,Corn
2093,0.073240001,0.06012,0.05377,0.044159999,0.184030004,0.00088,0.110740002,0.057870001,Corn
2094,0.071599998,0.057640001,0.05218,0.033519998,0.249339998,0.00082,0.097180001,0.04166,Corn
2096,0.070560001,0.055939998,0.047200002,0.02902,0.251740009,0.00082,0.09144,0.037500001,Corn
2100,0.072450001,0.057570001,0.054259999,0.02857,0.321350008,0.00089,0.132809997,0.05687,Winter Wheat
2101,0.073629998,0.060759999,0.053959999,0.039799999,0.253289998,0.00083,0.115289997,0.056,Corn
2104,0.07133,0.0573,0.05168,0.033539999,0.239440002,0.00078,0.098069999,0.04307,Corn
2105,0.07203,0.056979999,0.05456,0.02713,0.327799991,0.00086,0.13589,0.057709999,Winter Wheat
2106,0.072209999,0.05876,0.052070001,0.037010001,0.207699999,0.00098,0.100200001,0.047950001,Corn
2108,0.073029999,0.059379999,0.05168,0.03644,0.256259993,0.00082,0.110179998,0.05171,Corn
2109,0.073399998,0.061020002,0.049120001,0.044920001,0.124219999,0.0008,0.110179998,0.066979997,Corn
2111,0.075240001,0.062320001,0.053059999,0.051279999,0.121119998,0.00088,0.12054,0.079539999,Winter Wheat
2113,0.073559999,0.060880002,0.059039999,0.041859999,0.193719998,0.00082,0.099160001,0.047559999,Corn
2114,0.073559999,0.061159998,0.049489999,0.04541,0.124959998,0.00082,0.111140002,0.068100002,Corn
2116,0.072420001,0.05768,0.05418,0.028139999,0.335480005,0.00088,0.138359994,0.058400001,Winter Wheat
2117,0.077519998,0.066099998,0.059590001,0.05594,0.175739996,0.00085,0.174510002,0.103209998,Winter Wheat
2118,0.073919997,0.061179999,0.057980001,0.043000001,0.217079997,0.00088,0.110639997,0.052979998,Corn
2120,0.072319999,0.05876,0.055389998,0.038759999,0.18925,0.00071,0.092209999,0.044190001,Corn
2121,0.072899997,0.058110001,0.055809999,0.02886,0.357169986,0.00099,0.139770001,0.05985,Winter Wheat
2124,0.07288,0.059920002,0.050179999,0.042160001,0.168019995,0.0008,0.105800003,0.05728,Corn
2128,0.072870001,0.059869999,0.053609999,0.038169999,0.212420002,0.0008,0.102980003,0.049390001,Corn
2131,0.072350003,0.058900001,0.051649999,0.0386,0.231590003,0.00089,0.1063,0.051659999,Corn
2132,0.074720003,0.063019998,0.056740001,0.0484,0.193159997,0.0008,0.111419998,0.06112,Corn
2133,0.072080001,0.0581,0.04916,0.033599999,0.208340004,0.00084,0.095799997,0.045260001,Corn
2135,0.072420001,0.059319999,0.05322,0.040440001,0.200839996,0.0008,0.102860004,0.051539999,Corn
2137,0.084880002,0.074829999,0.067559998,0.073959999,0.10472,0.00078,0.129759997,0.106290001,Winter Wheat
2140,0.07124,0.057300001,0.050519999,0.033300001,0.264360011,0.00084,0.10024,0.04318,Corn
2141,0.078050002,0.066480003,0.057049999,0.05632,0.124709997,0.00087,0.1567,0.099820003,Winter Wheat
2142,0.072400004,0.057720002,0.05514,0.02864,0.364859998,0.00094,0.134320006,0.057379998,Winter Wheat
2143,0.072930001,0.058220001,0.05717,0.02966,0.35187,0.00089,0.127870001,0.055,Winter Wheat
2144,0.073249999,0.060069999,0.049600001,0.041510001,0.154629998,0.00072,0.105589997,0.058290001,Corn
2145,0.085160002,0.075159997,0.068240002,0.075180002,0.108759999,0.0009,0.136720002,0.111560002,Winter Wheat
2147,0.075429998,0.062000001,0.067260001,0.03713,0.25733,0.00079,0.103090003,0.04415,Winter Wheat
2148,0.083319999,0.072930001,0.065370001,0.07088,0.106149998,0.00078,0.127359994,0.10128,Winter Wheat
2149,0.075199999,0.062899999,0.05412,0.058639999,0.199599996,0.00086,0.152600005,0.081040002,Winter Wheat
2150,0.088040002,0.07886,0.073179998,0.080839999,0.119039997,0.00084,0.149299994,0.12026,Winter Wheat
2151,0.082520001,0.071699999,0.063819997,0.069140002,0.102260001,0.00084,0.125939995,0.099059999,Winter Wheat
2153,0.070220001,0.055580001,0.0436,0.029379999,0.217340007,0.0008,0.084020004,0.03748,Corn
2156,0.073760003,0.06078,0.060759999,0.04036,0.230460003,0.00076,0.103699997,0.0473,Corn
2157,0.0726,0.0592,0.05105,0.036210001,0.229770005,0.0008,0.101530001,0.048119999,Corn
2158,0.073700003,0.060479999,0.059190001,0.039940001,0.234910004,0.00086,0.102910001,0.046290001,Corn
2159,0.083080001,0.072799999,0.064830001,0.069699999,0.105019998,0.00078,0.12506,0.097569998,Winter Wheat
2160,0.071900003,0.056779999,0.054299999,0.0265,0.38549,0.00096,0.138560005,0.056780001,Winter Wheat
2162,0.072310001,0.05855,0.04961,0.034020001,0.249230005,0.0009,0.102479998,0.04576,Corn
2165,0.073700003,0.060899999,0.052340001,0.042819999,0.175840005,0.00084,0.111500002,0.05872,Corn
2168,0.07406,0.061980002,0.050030001,0.048660001,0.107840002,0.00076,0.116100002,0.075070001,Corn
2171,0.081040002,0.07034,0.06436,0.06566,0.137020007,0.00078,0.152779996,0.102140002,Corn
2177,0.07226,0.058660001,0.049679998,0.035939999,0.241280004,0.00078,0.102360003,0.04806,Corn
2178,0.072939999,0.059920002,0.059239998,0.040040001,0.225539997,0.00086,0.105439998,0.048039999,Corn
2181,0.072360002,0.057399999,0.053320002,0.028039999,0.316419989,0.00094,0.132060006,0.056559999,Winter Wheat
2183,0.072760001,0.058120001,0.05356,0.029720001,0.295659989,0.00094,0.130419999,0.057739999,Winter Wheat
2185,0.071419999,0.057519998,0.05026,0.035020001,0.206119999,0.0008,0.092380002,0.0425,Corn
2186,0.074160002,0.06168,0.064280003,0.045279998,0.209639996,0.00086,0.105360001,0.050859999,Corn
2188,0.07037,0.056089999,0.04638,0.02927,0.240989998,0.00071,0.08938,0.038420001,Corn
2191,0.073140003,0.058359999,0.054960001,0.03114,0.300740004,0.00086,0.125,0.054900002,Corn
2194,0.083899997,0.073859997,0.06662,0.075280003,0.117059998,0.00086,0.145820007,0.116740003,Winter Wheat
2196,0.073679999,0.05948,0.054719999,0.033799998,0.263740003,0.00094,0.131720006,0.061859999,Winter Wheat
2197,0.07457,0.061939999,0.057250001,0.044050001,0.220580004,0.0009,0.11815,0.059350001,Corn
2198,0.076509997,0.063840002,0.05941,0.047249999,0.218440004,0.00097,0.151629999,0.083409999,Winter Wheat
2199,0.081820004,0.0713,0.064819999,0.065820001,0.126300007,0.0009,0.146640003,0.103780001,Winter Wheat
2200,0.082059998,0.071710002,0.065870002,0.070860002,0.134279996,0.00087,0.162579998,0.111779999,Winter Wheat
2201,0.070919998,0.056680001,0.050319999,0.031539999,0.252819985,0.00078,0.091540001,0.038660001,Corn
2202,0.071879998,0.057920001,0.051240001,0.035220001,0.218679994,0.00092,0.098339997,0.044920001,Corn
2203,0.085379999,0.076590002,0.071679998,0.08055,0.124559999,0.00088,0.147660002,0.109609999,Winter Wheat
2205,0.071340002,0.057240002,0.04871,0.03224,0.216520004,0.00073,0.091700003,0.041700002,Corn
2206,0.07598,0.063310001,0.059529999,0.044580001,0.242909998,0.00091,0.149190001,0.079499997,Winter Wheat
2207,0.073119998,0.06024,0.057010001,0.04211,0.216179997,0.00085,0.11067,0.053640001,Corn
2208,0.081579998,0.071160004,0.065980002,0.066119999,0.135739997,0.0009,0.156920001,0.108520001,Winter Wheat
2209,0.077780001,0.065399997,0.0601,0.049059998,0.197479993,0.00084,0.125619993,0.075800002,Winter Wheat
2210,0.071680002,0.057599999,0.050500002,0.033720002,0.2368,0.00084,0.096940003,0.042739999,Corn
2212,0.08904,0.080120001,0.07454,0.08185,0.115060002,0.00088,0.146590002,0.123259999,Winter Wheat
2213,0.07564,0.063940004,0.057539999,0.052620001,0.158519998,0.00082,0.121919997,0.071220003,Corn
2214,0.071419999,0.056540001,0.053860001,0.02808,0.299180001,0.00084,0.118479997,0.049619999,Corn
2215,0.074720003,0.062120002,0.057259999,0.042780001,0.259039998,0.00084,0.120279998,0.05872,Corn
2216,0.076959997,0.064719997,0.059379999,0.049180001,0.202079996,0.00096,0.147799999,0.083860002,Winter Wheat
2217,0.08196,0.071479999,0.069199998,0.064449999,0.163460001,0.00088,0.156479999,0.104660001,Winter Wheat
2218,0.078599997,0.067100003,0.056419998,0.060400002,0.100440003,0.00078,0.112379998,0.079400003,Corn
2219,0.084739998,0.075319998,0.069200002,0.0757,0.115099996,0.00084,0.135020003,0.102700002,Winter Wheat
2220,0.071879998,0.057840001,0.051339999,0.034299999,0.234919995,0.00088,0.098219998,0.043699998,Corn
2222,0.075000003,0.062619999,0.058759999,0.044319998,0.255219996,0.00078,0.121760003,0.059700001,Corn
2223,0.072939999,0.05988,0.054299999,0.039719999,0.232779995,0.00084,0.10966,0.052760001,Corn
2224,0.071869999,0.05844,0.05604,0.03892,0.187409997,0.00078,0.091400001,0.043580001,Corn
2225,0.077,0.0647,0.060079999,0.047219999,0.219899997,0.00086,0.150879994,0.08066,Winter Wheat
2226,0.074969999,0.06343,0.05243,0.05377,0.105080001,0.00084,0.127209999,0.087300003,Corn
2228,0.076219998,0.064629998,0.06002,0.05243,0.171229996,0.00092,0.122079998,0.071899999,Corn
2229,0.074110001,0.061700001,0.061170001,0.046390001,0.20848,0.00078,0.113590002,0.05737,Corn
2233,0.071680002,0.057659999,0.051339999,0.033840001,0.237580001,0.00086,0.097099997,0.042240001,Corn
2235,0.074280001,0.0625,0.06002,0.051520001,0.159580007,0.0008,0.116700001,0.066540003,Corn
2236,0.0733,0.0602,0.05682,0.041300001,0.236809999,0.00093,0.111340001,0.052309999,Corn
2237,0.073639996,0.06096,0.05851,0.04404,0.214650005,0.00081,0.112149999,0.055020001,Corn
2239,0.078960001,0.067539997,0.056779999,0.061080001,0.100840002,0.00076,0.109860003,0.076920003,Corn
2240,0.072679996,0.059180001,0.05535,0.039310001,0.222060002,0.00078,0.105720002,0.049790001,Corn
2241,0.073030002,0.060169999,0.050349999,0.04078,0.197659999,0.00075,0.111779999,0.058730001,Corn
2242,0.07508,0.062820002,0.055679999,0.045940001,0.166859999,0.00076,0.119680002,0.069219999,Winter Wheat
2244,0.072580002,0.059020001,0.051860001,0.037099998,0.256040007,0.00086,0.104460001,0.048300002,Corn
2245,0.072619997,0.059500001,0.05514,0.0407,0.216000006,0.00082,0.106899999,0.051399998,Corn
2246,0.07418,0.061939999,0.060939999,0.047180001,0.202299997,0.00081,0.113840003,0.05762,Corn
2247,0.07412,0.0625,0.050659999,0.05156,0.097599998,0.00082,0.128240004,0.088500001,Corn
2249,0.072760001,0.059719998,0.049870001,0.039380001,0.204720005,0.00081,0.109779999,0.05718,Corn
2253,0.078819998,0.067900002,0.05706,0.06044,0.094420001,0.00064,0.105159998,0.074919999,Corn
2256,0.07192,0.058619998,0.055199999,0.041379999,0.167799994,0.0008,0.092119999,0.046599999,Corn
2257,0.079329997,0.068,0.061910002,0.062350001,0.139649995,0.00087,0.15986,0.104170002,Winter Wheat
2258,0.07288,0.060000001,0.052870002,0.0407,0.221030004,0.00071,0.111310001,0.055919999,Corn
2260,0.07243,0.059559999,0.051660001,0.04377,0.155990005,0.00087,0.10771,0.05988,Corn
2262,0.072770003,0.05913,0.05415,0.03589,0.2412,0.00079,0.100759998,0.045369999,Corn
2265,0.07773,0.066579998,0.058089999,0.05954,0.12748,0.00099,0.159469999,0.102540001,Winter Wheat
2267,0.074900001,0.063220002,0.05432,0.049219999,0.164560005,0.00094,0.127059996,0.075520001,Corn
2268,0.073700003,0.05954,0.054000001,0.035780001,0.210419998,0.00082,0.114260003,0.054340001,Winter Wheat
2272,0.072379999,0.058880001,0.053320002,0.039140001,0.222939998,0.00088,0.105580002,0.051199999,Corn
2273,0.071900003,0.057879999,0.052019998,0.03382,0.237159997,0.00086,0.096579999,0.042399999,Corn
2277,0.074040003,0.06024,0.053739998,0.037579998,0.232380003,0.00094,0.141719997,0.068740003,Winter Wheat
2278,0.074680001,0.062820002,0.05154,0.050210001,0.113309998,0.00087,0.118589997,0.077629998,Corn
2280,0.073380001,0.059280001,0.05243,0.032699998,0.24244,0.00086,0.132599995,0.06061,Winter Wheat
2281,0.074780002,0.063000001,0.0524,0.050340001,0.120619997,0.00082,0.117880002,0.076499999,Corn
2282,0.072760001,0.058049999,0.05312,0.02934,0.293710008,0.00085,0.136010006,0.058970001,Winter Wheat
2286,0.072939999,0.058559999,0.052340001,0.03056,0.276840001,0.00102,0.133660004,0.058499999,Winter Wheat
2289,0.074560001,0.061140001,0.053780001,0.038600001,0.219040006,0.00094,0.141240001,0.07,Winter Wheat
2291,0.081519999,0.071800001,0.063660003,0.070560001,0.131520003,0.00098,0.188580006,0.127719998,Winter Wheat
2294,0.074720003,0.063019998,0.0526,0.0513,0.118220001,0.00078,0.118560001,0.076580003,Corn
2297,0.07305,0.059599999,0.053339999,0.03785,0.220820002,0.00086,0.105149999,0.048829999,Corn
2299,0.071940001,0.057559999,0.050889999,0.02853,0.310880005,0.00103,0.128310002,0.05459,Winter Wheat
2300,0.073539998,0.06103,0.050639998,0.042369999,0.184250005,0.00084,0.11344,0.062860001,Corn
2302,0.074030001,0.062109999,0.050729999,0.045049999,0.138999999,0.00081,0.114229999,0.067960002,Corn
2310,0.073169999,0.059900001,0.057899999,0.03908,0.246780001,0.0008,0.105319999,0.047619998,Corn
2321,0.071379997,0.057519998,0.054140002,0.03492,0.226239994,0.00092,0.088239998,0.038679998,Corn
2326,0.082319997,0.072559997,0.064690001,0.071259998,0.121410001,0.0009,0.179059997,0.13194,Winter Wheat
2328,0.070900001,0.056639999,0.050519999,0.03156,0.241940007,0.00086,0.086319998,0.035920002,Corn
2331,0.072939999,0.059500001,0.056460001,0.037179999,0.250039995,0.00082,0.107519999,0.04716,Corn
2334,0.075939998,0.064460002,0.058759999,0.052480001,0.184939995,0.00092,0.129439995,0.073700003,Corn
2335,0.086920001,0.078639999,0.07536,0.084119998,0.141980007,0.00098,0.171220005,0.128940001,Winter Wheat
2338,0.086460002,0.077739999,0.072530001,0.08089,0.124419998,0.00088,0.161449999,0.12339,Winter Wheat
2340,0.08515,0.076419998,0.071330003,0.078860004,0.131849997,0.00098,0.16674,0.124540001,Winter Wheat
2343,0.07339,0.06023,0.05707,0.040240001,0.228770003,0.00095,0.10816,0.0502,Corn
2344,0.073869999,0.061100001,0.059190001,0.045299999,0.199109994,0.00089,0.110909998,0.055569999,Corn
2348,0.073380001,0.060260002,0.057599999,0.041579999,0.218740001,0.00088,0.107040003,0.050799999,Corn
2349,0.080260001,0.068740003,0.0625,0.055920001,0.1347,0.00088,0.12156,0.074199997,Winter Wheat
2350,0.073790003,0.061070001,0.05964,0.0459,0.193460003,0.00088,0.108660001,0.054339999,Corn
2354,0.074919999,0.062829997,0.068039998,0.046630001,0.262600005,0.00098,0.11781,0.05359,Corn
2356,0.075439997,0.06216,0.057459999,0.041480001,0.193920001,0.00084,0.119879998,0.064280003,Winter Wheat
2357,0.072629999,0.058669999,0.05315,0.03459,0.24684,0.00081,0.101639997,0.04415,Corn
2359,0.072800003,0.059560001,0.055599999,0.03616,0.262600005,0.00092,0.106679998,0.04648,Corn
2360,0.077819999,0.06631,0.059869999,0.05965,0.126339994,0.00087,0.150630005,0.098140001,Corn
2361,0.072810002,0.05934,0.054950001,0.03571,0.269540012,0.00084,0.104740001,0.04518,Corn
2362,0.072719999,0.059450001,0.054339999,0.038240001,0.247560002,0.00092,0.10878,0.050420001,Corn
2363,0.07821,0.066149998,0.058429999,0.05524,0.125050005,0.00077,0.138240002,0.091600001,Winter Wheat
2364,0.072800003,0.059500001,0.051660001,0.041140001,0.164419994,0.0007,0.103919998,0.055799998,Corn
2366,0.078019999,0.066459998,0.056219999,0.059859999,0.106339999,0.0009,0.130679995,0.093440004,Corn
2367,0.072980002,0.05948,0.05706,0.03596,0.292219996,0.00094,0.110260002,0.046259999,Corn
2368,0.073859997,0.06112,0.059420001,0.044860002,0.20284,0.00086,0.11369,0.055780001,Corn
2369,0.072839998,0.059379999,0.054719999,0.03548,0.270700008,0.0008,0.105740003,0.045559999,Corn
2370,0.077169999,0.064799998,0.059149999,0.05101,0.151730001,0.00089,0.1404,0.084180001,Winter Wheat
2371,0.07866,0.066819999,0.061620001,0.053250002,0.167230003,0.00084,0.145389996,0.087249998,Winter Wheat
2372,0.073519997,0.060339998,0.056740001,0.038479999,0.25316,0.00074,0.107639998,0.04834,Corn
2373,0.072700001,0.057700001,0.053100001,0.02726,0.365559995,0.00086,0.125599995,0.05136,Winter Wheat
2375,0.072980002,0.05982,0.055819999,0.041999999,0.194839999,0.00084,0.104280002,0.051899999,Corn
2376,0.074280001,0.06213,0.05287,0.0517,0.151929997,0.00089,0.127580002,0.075350001,Corn
2378,0.089979999,0.08323,0.081019998,0.094839998,0.143959999,0.00099,0.18637,0.145810001,Winter Wheat
2379,0.072770003,0.059459999,0.0559,0.041189998,0.19049,0.0009,0.103999998,0.052070001,Corn
2381,0.073660001,0.06208,0.05226,0.054219998,0.138740003,0.00094,0.135519996,0.085539997,Corn
2383,0.073600002,0.060839999,0.05294,0.04448,0.185880005,0.00086,0.119740002,0.065719999,Corn
2384,0.073909998,0.061249999,0.05931,0.0462,0.179030001,0.00086,0.10517,0.054,Corn
2386,0.07361,0.059830001,0.05532,0.036459999,0.26417999,0.00092,0.124450002,0.05941,Corn
2387,0.074040003,0.061970001,0.051990001,0.047230002,0.148840003,0.00093,0.117839999,0.070119999,Corn
2391,0.074699998,0.062760003,0.051720001,0.04978,0.114480004,0.00092,0.118320003,0.0757,Winter Wheat
2392,0.072130002,0.058499999,0.051580001,0.038900001,0.217830002,0.0008,0.102630001,0.04961,Corn
2395,0.073320001,0.060600001,0.052239999,0.04524,0.171039999,0.00084,0.108620003,0.059760001,Corn
2397,0.075659998,0.061279999,0.05917,0.036389999,0.283769995,0.00099,0.125999995,0.05955,Winter Wheat
2398,0.081500001,0.07062,0.067160003,0.063320003,0.13538,0.00084,0.124619998,0.085419998,Corn
2399,0.073660001,0.06126,0.051040001,0.04628,0.141959995,0.00082,0.113700002,0.06842,Corn
2401,0.073519997,0.060679998,0.049860001,0.04298,0.153339997,0.00076,0.11022,0.063819997,Corn
