X,V1,V2,V3,V4,V5,V6,V7,V8,Crop,NDVI_sd,NDVI_kt,NDVI_sk,NDVI
357,0.080119997,0.068779998,0.06036,0.06656,0.122400001,0.00106,0.149619997,0.107720003,Soybeans,0.048075555,7.049537748,2.454044167,0.286932141
358,0.07982,0.069399998,0.059700001,0.066979997,0.117299996,0.00078,0.149619997,0.106720001,Corn,0.006882465,-1.002924295,-0.024348101,0.274468333
359,0.076559998,0.063780002,0.05948,0.047740001,0.258780003,0.00088,0.140180007,0.075719997,Winter Wheat,0.214845313,-1.809288513,-0.147677801,0.687524378
360,0.077190001,0.065200001,0.05704,0.05817,0.115910001,0.00086,0.135279998,0.095410001,Winter Wheat,0.304039815,-1.946348998,0.188205538,0.263741732
361,0.078299999,0.06656,0.062379999,0.05376,0.170790002,0.00088,0.136659995,0.083500002,Winter Wheat,0.077661585,4.799913914,-2.246309406,0.52108404
362,0.080799997,0.070699997,0.0625,0.072039999,0.130659997,0.00096,0.163379997,0.114019997,Soybeans,0.037775244,3.564446073,2.109327616,0.282262683
363,0.075900003,0.063610002,0.052449999,0.05632,0.09801,0.0008,0.116279997,0.082419999,Soybeans,0.009948747,2.276337927,-0.0192775,0.27065298
364,0.08388,0.075439997,0.072080001,0.079800002,0.15828,0.00104,0.179000005,0.122319996,Winter Wheat,0.153031981,-0.989142082,0.847521035,0.317975491
365,0.073509999,0.061179999,0.053579999,0.04648,0.176519997,0.0009,0.120359998,0.066,Corn,0.05713727,-0.302768299,-0.613438431,0.581593722
366,0.079539999,0.068779998,0.058680002,0.065839998,0.116060004,0.0009,0.152840003,0.10926,Soybeans,0.209114521,0.674060767,1.610091256,0.273163319
367,0.071800001,0.05706,0.0528,0.02767,0.370619997,0.00094,0.128019996,0.053130001,Corn,0.053340292,-1.341212442,-0.601969512,0.860851467
368,0.073919997,0.0612,0.053059999,0.054439999,0.116719998,0.00086,0.111380003,0.074340001,Corn,0.20540164,-1.942129398,0.109194077,0.337578148
369,0.074560001,0.060479999,0.05775,0.03582,0.231689997,0.00092,0.10892,0.050269999,Winter Wheat,0.020129858,1.927618377,-1.369100524,0.733133882
370,0.080990002,0.069650002,0.06972,0.057460001,0.184660003,0.00078,0.135370001,0.084559999,Soybeans,0.113460044,-1.184041638,0.080637813,0.53154552
371,0.076930001,0.064690001,0.055330001,0.05714,0.103040002,0.00084,0.119710002,0.085819997,Soybeans,0.220917637,-1.619952943,0.566967263,0.270397738
372,0.071970001,0.05755,0.053060001,0.030239999,0.319669992,0.00096,0.127000004,0.053380001,Corn,0.049280598,-1.533113433,-0.232982341,0.827712059
373,0.076090001,0.0638,0.05219,0.055429999,0.097320002,0.00082,0.120790001,0.087439999,Soybeans,0.011804284,5.265009349,1.871674364,0.274113446
374,0.075709999,0.063640002,0.06153,0.051549999,0.167649999,0.00088,0.143600002,0.081980001,Winter Wheat,0.040588461,-0.39230918,-0.12630346,0.526810646
375,0.072420001,0.058800001,0.04971,0.036180001,0.219020002,0.00087,0.100979999,0.049039999,Corn,0.027105384,-0.128522731,-0.429116973,0.716272801
376,0.079899997,0.069300003,0.064599998,0.064560004,0.139599994,0.0009,0.156440005,0.109679997,Winter Wheat,0.101592144,1.032879695,1.452080787,0.286615103
377,0.08371,0.073580001,0.068539999,0.069620002,0.1492,0.00088,0.16505,0.113560002,Winter Wheat,0.075014869,-0.808539144,-0.54012411,0.360956356
378,0.078100003,0.066399999,0.0568,0.061700001,0.112130001,0.00084,0.144039996,0.10385,Soybeans,0.029309946,17.43618141,3.60428543,0.290188372
379,0.082979999,0.072659999,0.06944,0.06464,0.166999996,0.00088,0.149379998,0.100000001,Winter Wheat,0.1800786,-1.473980435,-0.013194321,0.432741016
380,0.071659997,0.057640001,0.05184,0.033470001,0.230070002,0.00082,0.093589999,0.040410001,Corn,0.022172202,0.277889962,-1.030310212,0.746140301
381,0.071460001,0.05748,0.05074,0.03307,0.232419997,0.00078,0.094149999,0.04084,Corn,0.027065778,5.8516278,-2.302804274,0.749771744
382,0.070459999,0.056000002,0.046500001,0.029820001,0.206440002,0.00078,0.080260001,0.034779999,Corn,0.044506886,10.22866978,-3.001466116,0.745061398
383,0.07418,0.061900001,0.05322,0.056219999,0.126019999,0.00088,0.1294,0.08794,Soybeans,0.029905612,-0.550087912,-0.310251614,0.377959758
384,0.078199998,0.066160001,0.06036,0.060180001,0.132660002,0.00086,0.124920003,0.088720001,Soybeans,0.153312969,-0.562470342,0.524348736,0.378284037
385,0.073830001,0.06078,0.069140002,0.054440001,0.257870004,0.001,0.126850002,0.062970001,Soybeans,0.047989443,-0.240319595,-0.038938354,0.651065946
386,0.07784,0.06594,0.055819999,0.06036,0.103320003,0.00084,0.128460005,0.093960002,Soybeans,0.014055752,-0.780203846,0.051904724,0.259500831
387,0.078779999,0.068009999,0.068999998,0.064309999,0.170170002,0.00092,0.129490003,0.08086,Corn,0.05081603,-0.561103938,-0.484564896,0.452631176
388,0.08309,0.073229998,0.066940002,0.07406,0.121070001,0.00081,0.135849997,0.099029999,Winter Wheat,0.030805503,0.518065055,1.122179095,0.238713369
389,0.07186,0.057780001,0.050449999,0.03176,0.278200001,0.00084,0.096420001,0.039799999,Corn,0.00569914,1.216016005,-0.857133358,0.794762582
390,0.074359998,0.061480001,0.056460001,0.05198,0.145840004,0.00084,0.110019997,0.06882,Soybeans,0.053902275,-0.429546793,0.47994001,0.472050339
391,0.079369999,0.068410002,0.060210001,0.067669999,0.125909999,0.0009,0.145660006,0.101439998,Soybeans,0.01421728,-0.275922245,-0.512771612,0.303918406
392,0.074129999,0.061939999,0.062629998,0.04998,0.169119999,0.00084,0.113849998,0.06198,Corn,0.037625848,11.56261127,2.577056541,0.543277979
393,0.075920001,0.064839996,0.056880001,0.055860002,0.153679997,0.0009,0.13594,0.083499998,Corn,0.061059993,-0.269752204,0.206137409,0.467354953
394,0.0766,0.064319998,0.05424,0.057700001,0.11344,0.00084,0.140939996,0.102899998,Soybeans,0.02573644,5.684212827,1.978849859,0.32293883
395,0.077299997,0.065159999,0.05562,0.057739999,0.113240004,0.00084,0.130119994,0.092979997,Soybeans,0.041807726,1.756654992,1.213563564,0.323269516
396,0.073520001,0.059300002,0.056600001,0.03545,0.259230003,0.00082,0.126609996,0.059599999,Soybeans,0.165697206,-1.009538438,-0.742818497,0.758999199
397,0.074680001,0.061299998,0.052540001,0.041219998,0.174600005,0.00098,0.136539996,0.074919999,Winter Wheat,0.116859376,-0.846797362,-0.251652653,0.615867972
398,0.075470001,0.064460002,0.054559998,0.054130001,0.126649998,0.00078,0.126869999,0.07987,Corn,0.025507793,-0.300397572,-0.26434636,0.401255772
399,0.074330002,0.061970001,0.052779999,0.047939999,0.156500004,0.00094,0.11984,0.069259997,Corn,0.060799222,0.028063573,-0.287219415,0.532001078
400,0.072899997,0.059640002,0.054810001,0.040339999,0.216669999,0.00091,0.10455,0.04991,Corn,0.051617596,7.203557389,-2.228571451,0.688286245
401,0.073559999,0.060699999,0.050099999,0.04191,0.179449998,0.00093,0.112150002,0.061229998,Soybeans,0.044981936,-0.6568271,0.135298311,0.625163615
402,0.072959997,0.05782,0.056620002,0.027100001,0.388799995,0.00096,0.135659993,0.055100001,Corn,0.002546349,15.0895121,-2.829461058,0.869227827
403,0.079860002,0.06865,0.05979,0.065249998,0.115229998,0.00087,0.13493,0.09609,Soybeans,0.015891958,-0.473931055,0.08369905,0.2740549
404,0.075000003,0.063189998,0.05235,0.050360002,0.118270002,0.00086,0.120589998,0.076710001,Corn,0.074184349,-0.467927299,0.282896518,0.40072298
405,0.072549999,0.05906,0.05342,0.037560001,0.209010005,0.00084,0.098820001,0.046470001,Corn,0.037219596,0.494524268,-0.566898243,0.693868786
406,0.077289999,0.065230001,0.056460001,0.05666,0.137670003,0.00088,0.13115,0.086890001,Winter Wheat,0.248220939,-1.727657067,0.21008871,0.33668381
407,0.079340003,0.067840002,0.058460001,0.063519999,0.112719998,0.00106,0.123219997,0.088579997,Soybeans,0.017238199,-0.133421333,-0.097675968,0.280906439
408,0.075719997,0.063479997,0.053780001,0.0491,0.155819997,0.00086,0.128999993,0.07666,Corn,0.092909739,-0.036427364,0.380360175,0.528279006
409,0.073519997,0.058460001,0.054699998,0.0297,0.333799988,0.00104,0.131300002,0.056460001,Winter Wheat,0.020955616,9.518703494,-2.621820615,0.837288857
410,0.072460003,0.05871,0.048290001,0.037040001,0.187360004,0.00085,0.102339998,0.05304,Corn,0.048364244,0.467224831,-1.083887784,0.670848548
411,0.073210001,0.060319999,0.052890001,0.042979999,0.177859999,0.00084,0.108260002,0.057780001,Corn,0.050669737,-0.121660008,-0.337612004,0.613473535
412,0.073420003,0.05957,0.052619999,0.03561,0.237459995,0.00076,0.09928,0.044220001,Corn,0.024816032,0.653536504,-0.975466558,0.738388062
413,0.085100003,0.076059997,0.069399998,0.080279998,0.131679997,0.00116,0.207460001,0.149279997,Winter Wheat,0.003877501,0.676086979,0.820769714,0.240804195
414,0.074480001,0.059940001,0.05628,0.033679999,0.276779994,0.00088,0.134470001,0.061570002,Winter Wheat,0.042279403,1.313899407,-1.149103466,0.784775436
415,0.072549999,0.05855,0.050959999,0.03418,0.250689998,0.00082,0.098889999,0.043880001,Corn,0.042843498,2.659777659,-1.659496946,0.76128152
416,0.078749999,0.066910002,0.06153,0.05555,0.14728,0.00088,0.112889998,0.07175,Corn,0.074077107,-0.305318272,0.378074828,0.429823607
417,0.077509999,0.065360002,0.05745,0.06233,0.125759996,0.00088,0.134740002,0.09536,Soybeans,0.046010884,-1.098410896,0.006024859,0.327596068
418,0.076840002,0.065119997,0.061039999,0.063780002,0.137730002,0.00086,0.12328,0.08092,Soybeans,0.08145184,1.695403576,1.424130426,0.363091886
419,0.077320002,0.065920003,0.058559999,0.06622,0.131620005,0.00106,0.146579996,0.101539999,Soybeans,0.028871605,7.607169393,2.042475207,0.328057557
420,0.07666,0.06464,0.059239998,0.06216,0.136299998,0.00082,0.124799997,0.083999999,Soybeans,0.044385589,-0.93389755,0.008494681,0.371322334
421,0.074079998,0.06078,0.073119998,0.053459998,0.257719994,0.00098,0.117579997,0.056359999,Soybeans,0.025614971,-0.010352994,-0.305169583,0.655262947
422,0.076760001,0.065779999,0.05796,0.058219999,0.134819999,0.00092,0.135179996,0.088459998,Corn,0.063746331,-0.823231036,-0.06139797,0.374746114
423,0.07412,0.062279999,0.050579999,0.050779998,0.101360001,0.00084,0.119900003,0.07982,Corn,0.024871769,-0.169752969,0.271485318,0.333420545
424,0.07759,0.065679997,0.056019999,0.06195,0.11961,0.00106,0.148039997,0.102799997,Soybeans,0.031563796,3.576656418,1.489050479,0.313753769
425,0.073179998,0.05962,0.058619998,0.036139999,0.280299991,0.001,0.107220002,0.045460001,Soybeans,0.11710354,2.712373582,-2.108405899,0.771901071
426,0.075199999,0.063660003,0.05266,0.052060001,0.11592,0.00096,0.121359996,0.080459997,Corn,0.071637966,-0.770304963,0.405860359,0.38267535
427,0.074590001,0.06082,0.054569999,0.040689999,0.160460003,0.00078,0.12173,0.06323,Corn,0.184731175,-1.339227636,-0.37809515,0.593292028
428,0.075099997,0.063340001,0.060819998,0.06236,0.156179994,0.00088,0.121480003,0.076119997,Soybeans,0.065158973,-0.139483498,0.738682939,0.42143777
429,0.073899999,0.06098,0.055,0.041239999,0.204600006,0.00084,0.108180001,0.053539999,Corn,0.0803664,1.539517821,-1.483788616,0.665300786
430,0.077380002,0.065459996,0.056060001,0.062959999,0.122759998,0.00098,0.143260002,0.102279998,Soybeans,0.02517545,-0.385626739,-0.516980934,0.320440173
431,0.078039996,0.066260003,0.05638,0.061620001,0.110919997,0.00092,0.135839999,0.09888,Soybeans,0.022659215,1.783720292,0.972044913,0.28032884
432,0.076880001,0.06594,0.060220001,0.067299999,0.142970003,0.00094,0.131909996,0.085350003,Soybeans,0.030596622,-0.805410187,0.39502454,0.353534803
433,0.072480001,0.059039999,0.053180002,0.03748,0.219980001,0.0009,0.104960002,0.048920002,Corn,0.041491344,2.753547756,-1.558547211,0.710495114
434,0.079279996,0.066820003,0.061039999,0.053539999,0.137580007,0.00106,0.118079998,0.076800004,Winter Wheat,0.071028736,-0.104526073,-0.802225432,0.440891325
435,0.07344,0.060740001,0.05192,0.043260001,0.180460006,0.0009,0.115960002,0.063479997,Corn,0.038161506,-0.356790364,-0.448527299,0.617487371
436,0.079080001,0.068240002,0.058820002,0.067019999,0.122440003,0.00098,0.139980003,0.096340001,Soybeans,0.016395433,-0.967556974,0.200402095,0.294493079
437,0.0735,0.0603,0.056759998,0.041960001,0.209140003,0.00096,0.107620001,0.0524,Corn,0.050203025,-0.721947121,0.201008201,0.66511482
438,0.081950001,0.071280003,0.062980004,0.07057,0.117940001,0.00108,0.137829997,0.099989999,Soybeans,0.045166512,62.5676321,7.327783342,0.248759471
439,0.074100003,0.06112,0.05824,0.04194,0.198410004,0.001,0.103320003,0.05051,Corn,0.032933495,0.744574946,-0.711867216,0.648004651
440,0.072700001,0.058839999,0.053780001,0.034419999,0.265599996,0.00092,0.105060004,0.0458,Corn,0.116625515,17.63672185,-4.154140945,0.770695508
441,0.075900003,0.063960001,0.053920001,0.059459999,0.108039998,0.00088,0.116800003,0.081299998,Soybeans,0.010892717,-0.671388392,-0.182940446,0.289875805
442,0.074199997,0.06222,0.057799999,0.050000001,0.170340002,0.0009,0.11575,0.06318,Corn,0.05987268,-0.49771631,-0.246977209,0.545886695
443,0.089740001,0.082599998,0.079460002,0.093699999,0.145060003,0.001,0.179299995,0.128179997,Soybeans,0.006009683,-0.30185163,-0.084251852,0.216148153
444,0.078419998,0.06814,0.070840001,0.06786,0.157449998,0.00094,0.127810001,0.083459999,Soybeans,0.036269669,0.938775962,0.734290113,0.390906885
445,0.073320001,0.060219999,0.052220002,0.0392,0.22642,0.00088,0.11056,0.054680001,Corn,0.058333829,-1.053976969,-0.471499782,0.705326319
446,0.073019996,0.060279999,0.054779999,0.04456,0.15072,0.0009,0.104759999,0.058139998,Winter Wheat,0.17895003,-1.817272213,-0.069439063,0.557186902
447,0.07412,0.05962,0.056559999,0.03218,0.305299997,0.00094,0.134780005,0.059980001,Winter Wheat,0.019447047,1.12881305,-1.158063448,0.809707105
448,0.07347,0.060139999,0.054789999,0.03875,0.200860001,0.0009,0.098820001,0.046720002,Corn,0.03162963,1.747365057,-1.068336324,0.67570889
449,0.080300003,0.068920001,0.060079999,0.065059997,0.099299997,0.00086,0.117940001,0.09166,Soybeans,0.008367587,-0.145494784,0.326789211,0.207295135
450,0.072140001,0.058660001,0.045980001,0.037620001,0.152350001,0.00084,0.104790002,0.05834,Corn,0.094370617,-0.617077763,0.533029934,0.594832748
451,0.077489998,0.06594,0.055020001,0.05964,0.099649999,0.00085,0.115760002,0.082010001,Soybeans,0.009382473,-0.857674827,0.041697315,0.253554478
452,0.074519999,0.063079998,0.05384,0.05514,0.115479998,0.00082,0.1171,0.07722,Corn,0.084294171,-1.248946957,0.199603006,0.304874986
453,0.07846,0.067479998,0.057879999,0.064199999,0.112039998,0.00084,0.128979996,0.094760001,Soybeans,0.010713091,-0.423736193,0.386608422,0.268648088
454,0.076439999,0.064499997,0.054260001,0.058420001,0.109220002,0.0008,0.123059999,0.087780003,Soybeans,0.040048827,1.152690482,1.271029386,0.302650943
455,0.072580002,0.05941,0.05026,0.040650001,0.169189997,0.00082,0.10413,0.056330001,Corn,0.089510117,-1.532360595,-0.058988924,0.610038668
456,0.083939999,0.074639998,0.069540001,0.076099999,0.138139993,0.00096,0.177080005,0.123280004,Winter Wheat,0.009324802,-1.239133979,-0.004152117,0.294913977
457,0.07186,0.057859998,0.051959999,0.033300001,0.243939996,0.00086,0.094099998,0.040479999,Corn,0.04168493,1.655237362,-1.546247836,0.763464153
458,0.081019998,0.069880001,0.06208,0.068460003,0.11846,0.00098,0.136879995,0.10244,Soybeans,0.040388245,3.880019028,1.811937152,0.267422289
459,0.074040003,0.061799999,0.054140002,0.045979999,0.177560002,0.001,0.113279998,0.064520001,Corn,0.113123055,-0.876416466,-0.511759395,0.58605057
460,0.071869999,0.05804,0.04895,0.03482,0.221830003,0.00091,0.099070001,0.04685,Corn,0.027770469,0.043310849,-0.550246102,0.728225887
461,0.083969999,0.075350001,0.07133,0.079399999,0.15275,0.00108,0.180880003,0.125259995,Winter Wheat,0.011791294,-0.152568844,-0.020449925,0.315403864
462,0.078879997,0.067840002,0.058079999,0.062180001,0.106899999,0.00082,0.116300002,0.081820004,Soybeans,0.064733032,11.24842791,3.474343295,0.261723161
463,0.072999999,0.05968,0.055380002,0.039840002,0.213,0.0008,0.100939997,0.04874,Soybeans,0.21480584,-1.769231334,-0.352499399,0.68615973
464,0.073140003,0.058820002,0.054839998,0.03176,0.268079996,0.00088,0.137899995,0.061659999,Winter Wheat,0.07581395,-1.217861608,-0.542937877,0.785985291
465,0.073480003,0.060400002,0.05742,0.041099999,0.21424,0.00082,0.108599998,0.052999999,Winter Wheat,0.054422977,7.474921459,-2.025337184,0.679733515
466,0.075520001,0.06346,0.056120001,0.060619999,0.130439997,0.00084,0.121820003,0.080600001,Soybeans,0.023754735,-0.450800599,-0.207057018,0.366372466
467,0.077649999,0.06569,0.055189999,0.058900001,0.099430002,0.00084,0.12097,0.088169999,Soybeans,0.01599051,0.319338941,-0.232639284,0.255708694
468,0.076080002,0.063829999,0.05342,0.05785,0.105609998,0.00078,0.11998,0.085250001,Soybeans,0.014913918,-0.109650019,0.044988414,0.292845219
469,0.072420001,0.05892,0.051600002,0.03748,0.218960002,0.00086,0.102820002,0.048900001,Corn,0.025257858,1.543042594,-1.051818497,0.709005415
470,0.077880003,0.066459998,0.05686,0.063519999,0.11372,0.0008,0.141320005,0.100680001,Soybeans,0.011467656,0.842621864,-0.803720787,0.283482164
471,0.073820002,0.05955,0.054130001,0.0328,0.231469996,0.00086,0.112289999,0.052280001,Winter Wheat,0.064866992,1.198240457,-1.357743804,0.751587421
472,0.074139997,0.062100001,0.05604,0.0469,0.191440001,0.00078,0.119060002,0.063900001,Corn,0.044051463,0.569242879,-0.556445716,0.609888732
473,0.075800002,0.063660003,0.05356,0.056200001,0.106020004,0.00082,0.119120002,0.081079997,Soybeans,0.086885086,5.070109774,2.321535712,0.304326802
474,0.07536,0.06425,0.05707,0.056290001,0.142870001,0.00084,0.132209994,0.08374,Winter Wheat,0.107392044,-1.552863729,0.109324948,0.381089821
475,0.077420004,0.06538,0.054699998,0.057999998,0.098240003,0.00074,0.118040003,0.084140003,Soybeans,0.010458953,-0.2398108,-0.000331445,0.258637458
476,0.072779998,0.058699999,0.053619999,0.033440001,0.269980013,0.00088,0.114579998,0.051479999,Corn,0.123130975,-0.116868579,-0.808456512,0.781943381
477,0.081720002,0.071099997,0.0634,0.069159999,0.116619997,0.00082,0.131119996,0.094180003,Soybeans,0.026797394,2.201318383,0.992518045,0.258800089
478,0.078529999,0.066980001,0.05686,0.061900001,0.110609997,0.00074,0.131670006,0.093169998,Soybeans,0.030152012,11.14631184,3.077789006,0.277678475
479,0.074859999,0.06236,0.051860001,0.055290001,0.105799999,0.00076,0.115390003,0.07815,Soybeans,0.020817224,7.11635511,-0.91309691,0.309124857
480,0.080580004,0.069880001,0.061500002,0.067259997,0.118780002,0.00082,0.132839993,0.093759999,Soybeans,0.021706389,-0.576924524,0.286020005,0.275203794
481,0.072839998,0.059360001,0.058359999,0.037379999,0.25248,0.00078,0.102799997,0.045200001,Corn,0.029759067,0.79245545,-0.90494767,0.744268894
482,0.07167,0.05804,0.049660001,0.03545,0.21954,0.00078,0.100090001,0.04724,Corn,0.035807618,4.546763743,-1.796107076,0.722965002
483,0.072980002,0.059640002,0.057119999,0.037239999,0.252979994,0.00082,0.102499999,0.044799998,Corn,0.023336844,0.514798565,-0.497037539,0.742526531
484,0.073739998,0.059840001,0.053780001,0.036680002,0.220880002,0.00092,0.13854,0.06944,Winter Wheat,0.088054085,1.617406991,-1.164497961,0.713310003
485,0.07502,0.063079998,0.0524,0.05054,0.123300001,0.00076,0.122579999,0.077699997,Corn,0.046143076,-0.391367185,0.2473411,0.419309705
486,0.072659999,0.059560001,0.053879999,0.04298,0.187140003,0.00076,0.107900001,0.055980001,Corn,0.043289422,-0.355602655,-0.223202354,0.6255036
487,0.073710002,0.060839999,0.05824,0.04112,0.221210003,0.00086,0.1074,0.051859999,Corn,0.038722988,0.434668253,-0.912126197,0.686080664
488,0.072580002,0.059010001,0.05734,0.036869999,0.248969994,0.00086,0.10218,0.04458,Corn,0.033027529,1.056799925,-1.17478012,0.741515011
489,0.072180003,0.05844,0.054169999,0.036040001,0.238949999,0.00089,0.097489998,0.04311,Corn,0.03434756,8.496330531,-2.272257961,0.735803396
490,0.073239997,0.058940001,0.055380002,0.031879999,0.279799998,0.00086,0.140239999,0.063040003,Winter Wheat,0.068288829,2.444903086,-1.452322786,0.792546391
491,0.072520003,0.05762,0.054219998,0.0296,0.310900003,0.00086,0.132479995,0.059,Winter Wheat,0.253424717,-1.601707514,-0.53558198,0.828063428
492,0.072279997,0.057319999,0.051759999,0.029279999,0.26098001,0.00092,0.130659997,0.058619998,Winter Wheat,0.022801517,0.648990188,-0.957946163,0.798425019
493,0.072580002,0.05768,0.054699998,0.02822,0.326660007,0.00094,0.138139993,0.05872,Winter Wheat,0.02282913,2.060104094,-1.388588523,0.840470433
494,0.080200002,0.06944,0.060899999,0.06704,0.112269998,0.00082,0.128899999,0.091539998,Soybeans,0.010827846,0.925363449,0.848842339,0.251225337
495,0.072860003,0.058219999,0.054740001,0.029899999,0.342599988,0.00092,0.1329,0.058200002,Winter Wheat,0.018985927,-0.64783405,-0.448763131,0.840456843
496,0.076719999,0.063479997,0.060199998,0.0436,0.25406,0.00086,0.139359996,0.075319998,Winter Wheat,0.071293227,1.889883972,-1.461197645,0.709700048
497,0.086039998,0.077029999,0.07268,0.077640001,0.141049996,0.00085,0.16071,0.119550001,Winter Wheat,0.020651095,0.383702713,0.230780345,0.291120365
498,0.073289998,0.05927,0.05514,0.034880001,0.248710006,0.00089,0.13809,0.065400001,Winter Wheat,0.048483253,-0.559688932,-0.144587996,0.753416657
499,0.071599998,0.057640001,0.05218,0.033519998,0.249339998,0.00082,0.097180001,0.04166,Corn,0.017903203,-0.747726674,-0.272731918,0.763631344
500,0.078060001,0.066120002,0.05645,0.059350001,0.111850001,0.00082,0.12322,0.087710001,Soybeans,0.024588142,0.286776968,0.527753251,0.30344741
501,0.078500003,0.067079999,0.057039998,0.061919998,0.118139997,0.00088,0.137979999,0.097000003,Soybeans,0.016944449,-0.059192258,0.048096022,0.30689767
502,0.073559999,0.061159998,0.049489999,0.04541,0.124959998,0.00082,0.111140002,0.068100002,Corn,0.042421109,-0.29636832,-0.234602456,0.466609463
503,0.073919997,0.061179999,0.057980001,0.043000001,0.217079997,0.00088,0.110639997,0.052979998,Corn,0.153389195,-0.329999782,-1.169119848,0.670443535
504,0.07288,0.059920002,0.050179999,0.042160001,0.168019995,0.0008,0.105800003,0.05728,Corn,0.046276551,0.415420817,-0.512292097,0.603021324
505,0.072870001,0.059869999,0.053609999,0.038169999,0.212420002,0.0008,0.102980003,0.049390001,Corn,0.040588325,1.127036662,-1.102546047,0.698641449
506,0.072080001,0.0581,0.04916,0.033599999,0.208340004,0.00084,0.095799997,0.045260001,Corn,0.022003716,-0.189711958,-0.579977253,0.72136122
507,0.072420001,0.059319999,0.05322,0.040440001,0.200839996,0.0008,0.102860004,0.051539999,Corn,0.046683876,0.134978605,-0.546035873,0.663074136
508,0.07124,0.057300001,0.050519999,0.033300001,0.264360011,0.00084,0.10024,0.04318,Corn,0.009179946,1.217064468,-0.654397884,0.778279066
509,0.083319999,0.072930001,0.065370001,0.07088,0.106149998,0.00078,0.127359994,0.10128,Winter Wheat,0.017231948,8.182621719,-1.800451356,0.192698471
510,0.088040002,0.07886,0.073179998,0.080839999,0.119039997,0.00084,0.149299994,0.12026,Winter Wheat,0.007396324,8.063115078,-1.581001439,0.189101651
511,0.082520001,0.071699999,0.063819997,0.069140002,0.102260001,0.00084,0.125939995,0.099059999,Winter Wheat,0.009018777,-0.750356841,-0.204308986,0.195900589
512,0.07982,0.069600001,0.061900001,0.07209,0.126010001,0.00092,0.141829997,0.098790001,Soybeans,0.011831019,3.031390637,0.992352507,0.273810238
513,0.078079998,0.066739999,0.0579,0.064439997,0.118179999,0.00088,0.139339998,0.098860003,Soybeans,0.016798421,4.685166856,1.643026511,0.291254729
514,0.073760003,0.06078,0.060759999,0.04036,0.230460003,0.00076,0.103699997,0.0473,Corn,0.03629346,-0.626769688,-0.514045364,0.701542258
515,0.073700003,0.060899999,0.052340001,0.042819999,0.175840005,0.00084,0.111500002,0.05872,Corn,0.034722651,-0.553788576,0.046900257,0.607550621
516,0.077019997,0.06498,0.054439999,0.058120001,0.100560002,0.0008,0.114639997,0.081299998,Soybeans,0.017429666,-0.489111183,0.373665315,0.261925966
517,0.074949998,0.06256,0.055640001,0.05755,0.13211,0.00088,0.137199998,0.093839999,Soybeans,0.210787853,-1.542979325,0.543579872,0.373326272
518,0.07226,0.058660001,0.049679998,0.035939999,0.241280004,0.00078,0.102360003,0.04806,Corn,0.051182802,20.97800863,-3.489446043,0.73890233
519,0.072939999,0.059920002,0.059239998,0.040040001,0.225539997,0.00086,0.105439998,0.048039999,Corn,0.030435375,-0.454675314,-0.238616538,0.70264864
520,0.078609999,0.066810001,0.057490001,0.061379999,0.103669997,0.00082,0.126189999,0.09333,Soybeans,0.021077531,2.223306107,1.211592475,0.256316945
521,0.072360002,0.057399999,0.053320002,0.028039999,0.316419989,0.00094,0.132060006,0.056559999,Winter Wheat,0.020208787,0.795293711,-1.186730048,0.837166309
522,0.072760001,0.058120001,0.05356,0.029720001,0.295659989,0.00094,0.130419999,0.057739999,Winter Wheat,0.043295672,4.026600557,-1.800930016,0.817852497
523,0.071419999,0.057519998,0.05026,0.035020001,0.206119999,0.0008,0.092380002,0.0425,Corn,0.038325378,0.315025664,-0.826729535,0.708296359
524,0.079440001,0.067909997,0.058840001,0.063640002,0.105329998,0.00084,0.131449997,0.098719999,Soybeans,0.01292473,-0.546176825,0.116494013,0.245037615
525,0.073140003,0.058359999,0.054960001,0.03114,0.300740004,0.00086,0.125,0.054900002,Corn,0.135900674,-0.526354698,-0.961547244,0.81458956
526,0.083899997,0.073859997,0.06662,0.075280003,0.117059998,0.00086,0.145820007,0.116740003,Winter Wheat,0.038596603,-1.602646091,-0.434948802,0.233849496
527,0.071819998,0.058459999,0.051519999,0.03926,0.166250005,0.00082,0.09637,0.0491,Soybeans,0.129448498,-0.753502193,-0.447621253,0.620553821
528,0.073679999,0.05948,0.054719999,0.033799998,0.263740003,0.00094,0.131720006,0.061859999,Winter Wheat,0.050841844,1.951548812,-1.076419211,0.77019304
529,0.081820004,0.0713,0.064819999,0.065820001,0.126300007,0.0009,0.146640003,0.103780001,Winter Wheat,0.040254737,0.234510128,0.676628884,0.319302589
530,0.085379999,0.076590002,0.071679998,0.08055,0.124559999,0.00088,0.147660002,0.109609999,Winter Wheat,0.006360844,0.065427314,-0.396803836,0.214160323
531,0.073119998,0.06024,0.057010001,0.04211,0.216179997,0.00085,0.11067,0.053640001,Corn,0.034440936,0.079248174,-0.464901209,0.673491359
532,0.081579998,0.071160004,0.065980002,0.066119999,0.135739997,0.0009,0.156920001,0.108520001,Winter Wheat,0.041392904,-0.054161101,0.253904225,0.343149245
533,0.077780001,0.065399997,0.0601,0.049059998,0.197479993,0.00084,0.125619993,0.075800002,Winter Wheat,0.110472026,-0.936883452,-0.229259871,0.604641914
534,0.07564,0.063940004,0.057539999,0.052620001,0.158519998,0.00082,0.121919997,0.071220003,Corn,0.169536956,-0.968786586,0.323519265,0.500370383
